buff_id,buff_name_text,buff_detail_text,buff_type,buff_maxtime,buff_show_flag
21061201,Pendant - Bellstrike Umbra Purple 1,"<Sword - Light Attack> applies one stack of [Sword Magnet] to the target hit. [Sword Magnet] lasts 4 seconds and explodes upon reaching 5 stacks, dealing 10 Qi damage.",2,-1,0
21061202,Pendant - Bellstrike Umbra Purple 2,"<Charged Skill: Severing Jab> applies one stack of Vulnerability when it hits a non-defending unit. Each stack increases the target's damage taken by 2.5% for 8 seconds, stacking up to 8 times.",2,-1,0
21061203,Pendant - Bellstrike Umbra Purple 3,<Charged Skill: Second Track Slash> knocks Exhausted units airborne.,2,-1,0
21061204,Pendant - Bellstrike Umbra Gold 1,"<Sword - Light Attack> applies one stack of [Sword Magnet] to the target hit. [Sword Magnet] lasts 4 seconds and explodes upon reaching 5 stacks, dealing 10 Qi damage and increasing the target's damage taken by 5% for 8 seconds.",2,-1,0
21061205,Pendant - Bellstrike Umbra Gold 2,"<Charged Skill: Drifting Lance Strike> applies one stack of Vulnerability when it hits a non-defending unit. Each stack increases the target's damage taken by 3% for 8 seconds, stacking up to 10 times.",2,-1,0
21061206,Pendant - Bellstrike Umbra Gold 3,<Charged Skill: Second Track Slash> knocks units with less than 30% Qi airborne.,2,-1,0
21061301,Pendant - Stonesplit Might Purple 1,<Charged Skill: Swirling Storm> deals 12 bonus Qi damage when it hits a non-defending unit while charged to the third stage.,2,-1,0
21061302,Pendant - Stonesplit Might Purple 2,"When the final strike of <Charged Skill: Endless Battle> hits an Exhausted unit, it Immobilizes them for 0.8 seconds.",2,-1,0
21061303,Pendant - Stonesplit Might Purple 3,<Charged Skill: Avalanche> restores 1 bar of Battle Will when it hits a non-defending unit while charged to the third stage. This effect can only trigger once every 5 seconds.,2,-1,0
21061304,Pendant - Stonesplit Might Gold 1,<Charged Skill: Swirling Storm> deals 12 bonus Qi damage and restores 30 Endurance when it hits a non-defending unit while charged to the third stage. The Endurance Recovery can only trigger once every 5 seconds.,2,-1,0
21061305,Pendant - Stonesplit Might Gold 2,"When the final strike of <Charged Skill: Endless Battle> hits a unit with Qi below 30%, it Immobilizes them for 0.8 seconds.",2,-1,0
21061306,Pendant - Stonesplit Might Gold 3,<Charged Skill: Avalanche> deals 12% increased damage and restores 1 bar of Battle Will when it hits a non-defending unit while charged to the third stage. The Battle Will recovery can only trigger once every 5 seconds.,2,-1,0
21061401,Pendant - Bamboocut Wind Purple 1,"When <Blade of Heaven's Wrath> hits the same unit multiple times in a row (with intervals no longer than 2 seconds), it deals (0/1/2) bonus Qi damage based on the number of hits. ",2,-1,0
21061402,Pendant - Bamboocut Wind Purple 2,"When <Charged Varied Combo: Rodent's Resilience> hits a non-defending unit, it increases the target's damage taken by 12% for 8s.",2,-1,0
21061403,Pendant - Bamboocut Wind Purple 3,Gain a bonus Token of Gratitude when <Rope Dart - Light Attack> hits the same unit 4 or more times consecutively (with internals no longer than 2 seconds).,2,-1,0
21061404,Pendant - Bamboocut Wind Gold 1,"When <Blade of Heaven's Wrath> hits the same unit multiple times in a row (with intervals no longer than 2 seconds), it deals (0/1/2/3) bonus Qi damage based on the number of hits. Hitting the target more than 3 times in a row also reduces the cooldown of <Martial Art Skill: Addled Mind> by 2 seconds. 5-second trigger interval.",2,-1,0
21061405,Pendant - Bamboocut Wind Gold 2,"When <Rope Dart - Hook> hits a unit that is not defending, increases their damage taken by 15% for 10 seconds.",2,-1,0
21061406,Pendant - Bamboocut Wind Gold 3,Gain a bonus Token of Gratitude when <Rope Dart - Light Attack> hits the same unit 3 or more times consecutively (with internals no longer than 2 seconds).,2,-1,0
21061501,Pendant - Silkbind Jade Purple 1,Gain [Windrider] briefly (allows you to cast an enhanced Airborne Combo) when <Inkwell Fan - Light Attack Charged Skill> hits an Exhausted unit.,2,-1,0
21061502,Pendant - Silkbind Jade Purple 2,<Vernal Umbrella - Light Attack Charge Skill> deals 1 bonus Qi damage when it hits a non-defending unit. ,2,-1,0
21061503,Pendant - Silkbind Jade Purple 3,Gain 5% bonus damage and healing for 6 seconds when <Umbrella - Light Attack> hits a staggered or controlled unit. This effect stacks up to 3 times.,2,-1,0
21061504,Pendant - Silkbind Jade Gold 1,Gain [Windrider] briefly (allows you to cast an enhanced Airborne Combo) when <Inkwell Fan - Light Attack Charged Skill> hits a unit with Qi below 30%.,2,-1,0
21061505,Pendant - Silkbind Jade Gold 2,"When <Vernal Umbrella - Light Attack Charge Skill> hits a non-defending unit, it deals 1 bonus Qi damage and applies 1 stack of [Spring Spirit]. When [Spring Spirit] reaches 18 stacks, the target is Immobilized for 0.6 seconds.",2,-1,0
21061506,Pendant - Silkbind Jade Gold 3,Gain 6% bonus damage and healing for 6 seconds when <Umbrella - Light Attack> hits a non-defending unit. This effect stacks up to 3 times.,2,-1,0
21061601,Pendant - Silkbind Deluge Purple 1,Increases the healing of <Heavy Attack: Verdant Touch> by 30% when it is cast on a unit being hit or controlled.,2,-1,0
21061602,Pendant - Silkbind Deluge Purple 2,Gain 5% bonus damage and healing for 6 seconds when <Umbrella - Light Attack> hits a staggered or controlled unit. This effect stacks up to 3 times.,2,-1,0
21061603,Pendant - Silkbind Deluge Purple 3,"If your Qi is above 50% when <Charged Skill: Withering Dew> hits an enemy, gain Tenacity for 2 seconds. 20-second trigger interval.",2,-1,0
21061604,Pendant - Silkbind Deluge Gold 1,Increases the healing of <Heavy Attack: Verdant Touch> by 30% when it is cast on a unit being hit or controlled. Also grants the target Tenacity for 3 seconds; this effect may trigger once every 15 seconds.,2,-1,0
21061605,Pendant - Silkbind Deluge Gold 2,Gain 6% bonus damage and healing for 6 seconds when <Umbrella - Light Attack> hits a non-defending unit. This effect stacks up to 3 times.,2,-1,0
21061606,Pendant - Silkbind Deluge Gold 3,"If your Qi is above 30% when <Charged Skill: Withering Dew> hits an enemy, gain Tenacity for 3 seconds. 20-second trigger interval.",2,-1,0
21061701,Ring - Bamboocut Dust Purple 1,,2,-1,0
21061702,Ring - Bamboocut Dust Purple 2,,2,-1,0
21061703,Ring - Bamboocut Dust Purple 3,,2,-1,0
21061704,Ring - Bamboocut Dust Gold 1,,2,-1,0
21061705,Ring - Bamboocut Dust Gold 2,,2,-1,0
21061706,Ring - Bamboocut Dust Gold 3,,2,-1,0
21061801,Pendant - Bamboocut Dust Purple 1,,2,-1,0
21061802,Pendant - Bamboocut Dust Purple 2,,2,-1,0
21061803,Pendant - Bamboocut Dust Purple 3,,2,-1,0
21061804,Pendant - Bamboocut Dust Gold 1,,2,-1,0
21061805,Pendant - Bamboocut Dust Gold 2,,2,-1,0
21061806,Pendant - Bamboocut Dust Gold 3,,2,-1,0
21069111,Inner Way: Panacea Fan,"Panacea Fan's Martial Art Skill, Cloudburst Healing, grants allies DMG Reduction continuously.",2,-1,1
21070011,Qi Deviation,Become immune to Qi Depletion once and restore half of Qi. Cooldown: #Y300#E seconds.,2,-1,1
21070012,Qi Deviation,Restore 49 Qi,1,1,1
21070021,Cornered Beast,Main Buff - Generates a shield when HP below certain percentage,2,-1,1
21070022,Cornered Beast,Shield.,1,8,0
21070031,Qi Deviation,Become immune to Qi Depletion once and fully restore all Qi. Cooldown: #Y180#E seconds.,2,-1,1
21070041,Cornered Beast,Main Buff - Generates a shield when HP below certain percentage,2,-1,1
21070042,Cornered Beast,Shield.,1,8,0
21070051,Guarding Qi Core,"Become immune to fatal damage once, then recover 15% HP, and become immune to damage for 3 seconds. Cooldown: #Y180#E seconds",2,-1,1
21070052,Guarding Qi Core,Become immune to all damage for 3 seconds and recover 20% HP.,1,3,0
21070061,Shenque,Become immune to a single instance of damage exceeding 20% of Max HP. Cooldown: #Y180#E seconds.,2,-1,1
21070062,Shenque,Become immune to one instance of damage.,1,1,0
21079111,Team Invisibility,,1,-1,1
21080001,DMG Bonus,DMG Bonus,2,-1,1
21080002,DMG Bonus,DMG Bonus,2,-1,1
21080003,DMG Bonus,DMG Bonus,2,-1,1
21080004,DMG Bonus,DMG Bonus,2,-1,1
21080005,DMG Bonus,DMG Bonus,2,-1,1
21080006,DMG Bonus,DMG Bonus,2,-1,1
21080007,DMG Bonus,DMG Bonus,2,-1,1
21080008,DMG Bonus,DMG Bonus,2,-1,1
21080009,DMG Bonus,DMG Bonus,2,-1,1
21080010,DMG Bonus,DMG Bonus,2,-1,1
21080011,DMG Bonus,DMG Bonus,2,-1,1
21080012,DMG Bonus,DMG Bonus,2,-1,1
21080013,DMG Bonus,DMG Bonus,2,-1,1
21080014,DMG Bonus,DMG Bonus,2,-1,1
21080015,DMG Bonus,DMG Bonus,2,-1,1
21080016,DMG Bonus,DMG Bonus,2,-1,1
21080017,DMG Bonus,DMG Bonus,2,-1,1
21080018,DMG Bonus,DMG Bonus,2,-1,1
21080019,DMG Bonus,DMG Bonus,2,-1,1
21080020,DMG Bonus,DMG Bonus,2,-1,1
21080101,DMG Reduction,DMG Reduction,2,-1,1
21080102,DMG Reduction,DMG Reduction,2,-1,1
21080103,DMG Reduction,DMG Reduction,2,-1,1
21080104,DMG Reduction,DMG Reduction,2,-1,1
21080105,DMG Reduction,DMG Reduction,2,-1,1
21080106,DMG Reduction,DMG Reduction,2,-1,1
21080107,DMG Reduction,DMG Reduction,2,-1,1
21080108,DMG Reduction,DMG Reduction,2,-1,1
21080109,DMG Reduction,DMG Reduction,2,-1,1
21080110,DMG Reduction,DMG Reduction,2,-1,1
21080111,DMG Reduction,DMG Reduction,2,-1,1
21080112,DMG Reduction,DMG Reduction,2,-1,1
21080113,DMG Reduction,DMG Reduction,2,-1,1
21080114,DMG Reduction,DMG Reduction,2,-1,1
21080115,DMG Reduction,DMG Reduction,2,-1,1
21080116,DMG Reduction,DMG Reduction,2,-1,1
21080117,DMG Reduction,DMG Reduction,2,-1,1
21080118,DMG Reduction,DMG Reduction,2,-1,1
21080119,DMG Reduction,DMG Reduction,2,-1,1
21080120,DMG Reduction,DMG Reduction,2,-1,1
21080201,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080202,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080203,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080204,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080205,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080206,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080207,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080208,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080209,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080210,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080211,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080212,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080213,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080214,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080215,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080216,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080217,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080218,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080219,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080220,Bellstrike Attack Up,Bellstrike Attack Up,2,-1,1
21080301,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080302,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080303,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080304,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080305,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080306,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080307,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080308,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080309,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080310,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080311,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080312,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080313,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080314,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080315,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080316,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080317,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080318,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080319,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080320,Stonesplit Attack Up,Stonesplit Attack Up,2,-1,1
21080401,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080402,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080403,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080404,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080405,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080406,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080407,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080408,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080409,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080410,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080411,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080412,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080413,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080414,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080415,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080416,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080417,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080418,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080419,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080420,Silkbind Attack Up,Silkbind Attack Up,2,-1,1
21080601,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080602,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080603,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080604,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080605,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080606,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080607,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080608,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080609,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080610,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080611,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080612,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080613,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080614,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080615,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080616,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080617,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080618,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080619,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080620,Bamboocut Attack Up,Bamboocut Attack Up,2,-1,1
21080701,HP Increase,HP Increase,2,-1,1
21080702,HP Increase,HP Increase,2,-1,1
21080703,HP Increase,HP Increase,2,-1,1
21080704,HP Increase,HP Increase,2,-1,1
21080705,HP Increase,HP Increase,2,-1,1
21080706,HP Increase,HP Increase,2,-1,1
21080707,HP Increase,HP Increase,2,-1,1
21080708,HP Increase,HP Increase,2,-1,1
21080709,HP Increase,HP Increase,2,-1,1
21080710,HP Increase,HP Increase,2,-1,1
21080711,HP Increase,HP Increase,2,-1,1
21080712,HP Increase,HP Increase,2,-1,1
21080713,HP Increase,HP Increase,2,-1,1
21080714,HP Increase,HP Increase,2,-1,1
21080715,HP Increase,HP Increase,2,-1,1
21080716,HP Increase,HP Increase,2,-1,1
21080717,HP Increase,HP Increase,2,-1,1
21080718,HP Increase,HP Increase,2,-1,1
21080719,HP Increase,HP Increase,2,-1,1
21080720,HP Increase,HP Increase,2,-1,1
21080721,Stonesplit Attack Up,Increases Stonesplit Attack by 20%.,2,-1,1
21080722,Bellstrike Attack Up,Increases Bellstrike Attack by 20%.,2,-1,1
21080723,Silkbind Attack Up,Increases Silkbind Attack by 20%.,2,-1,1
21080724,Bamboocut Attack Up,Increases Bamboocut Attack by 20%.,2,-1,1
21080725,Bellstrike Attack Up,Increases Bellstrike Attack by 20%.,2,-1,1
21080726,Silkbind Attack Up,Increases Silkbind Attack by 20%.,2,-1,1
21080727,Stonesplit - Might - Basic,"Stonesplit attacks deal 10% more damage. When taking damage, inflicts a 10% Vulnerability debuff on the attacker for 12 seconds.",2,-1,1
21080728,Stonesplit - Might - Intermediate,"Damage reduction from Defense decreases by 30%, but upon successful defense, Charged Attack damage increases by 20% for 12s.",2,-1,1
21080729,Stonesplit - Might - Advanced,"Shield effectiveness increased by 200%, Martial Art cooldown reduced by 60%. When HP is above 50%, each cast ignores shields and deducts 60% of current HP. When HP is below 50%, Critical damage increases.",2,-1,1
